"Date","001","002","003","004","005","006","007","008","009","010","011","012","013","014","015","016","017","018","019","020","accer_x","accer_y","accer_z","gyro_x","gyro_y","gyro_z","magn_x","magn_y","magn_z"
"2022-06-30T06:41:04.697","-200","-72.69683","-90.00426","-80.67505","-200","-93.07212","-200","-200","-200","-200","-56.688232","-200","-79.3526","-70.45658","-200","-200","-200","-200","-200","-72.371445","-1.0079589","2.2337902","9.52174","0.022276219","0.007595091","0.028181247","40.700005","-34.2","-28.6"
"2022-06-30T06:41:05.809","-200","-73.10685","-89.814384","-80.77686","-200","-92.97816","-200","-200","-200","-200","-200","-67.39189","-200","-70.2756","-200","-200","-200","-200","-200","-200","-0.9780314","2.1523874","9.67018","-0.0015475266","-0.0021787523","0.016574807","40.500008","-33.8","-28.5"
"2022-06-30T06:41:06.921","-86.84145","-200","-89.67318","-80.874146","-200","-200","-92.3435","-200","-200","-200","-56.961807","-67.26447","-200","-70.10151","-200","-200","-200","-200","-200","-200","-1.0450691","2.1978772","9.629479","0.041213043","0.035694893","-0.006027207","40.500008","-34.0","-28.6"
"2022-06-30T06:41:08.046","-86.74307","-73.132164","-200","-200","-200","-200","-92.23335","-200","-200","-86.765526","-57.13699","-67.19956","-79.254105","-200","-200","-200","-200","-200","-200","-72.30347","-0.94211835","2.27928","9.619903","0.01189151","-0.0021787523","-0.0005294187","40.4","-34.7","-28.8"
"2022-06-30T06:41:09.169","-200","-73.128456","-200","-80.81835","-200","-200","-200","-200","-200","-86.810165","-57.30506","-200","-79.1597","-70.01633","-92.29388","-200","-200","-200","-200","-72.20985","-0.94930094","2.1511903","9.421184","0.0735889","0.01553634","-0.021298837","40.299995","-33.7","-28.7"
"2022-06-30T06:41:10.292","-200","-73.09715","-89.865814","-80.91183","-200","-93.11062","-200","-92.342705","-90.17523","-200","-200","-200","-200","-69.90707","-92.160194","-200","-200","-200","-200","-72.1479","-1.1168951","2.136825","9.667787","0.0076154526","0.0039299","0.014742212","40.700005","-33.8","-28.5"
"2022-06-30T06:41:11.405","-86.78572","-200","-89.69373","-80.85636","-200","-200","-200","-200","-200","-200","-200","-67.13723","-200","-69.77479","-200","-200","-200","-200","-200","-200","-1.1312603","2.1272483","9.636662","-0.009488773","0.010038553","-0.006027207","41.000008","-34.5","-28.0"
"2022-06-30T06:41:12.515","-86.99257","-200","-89.53122","-200","-200","-200","-92.13208","-200","-200","-200","-57.381435","-67.021255","-78.95445","-200","-200","-200","-200","-200","-200","-72.5599","-0.22146365","2.1188686","9.648633","0.052819483","-0.11641055","-0.40492222","41.9","-33.7","-27.4"
"2022-06-30T06:41:13.653","-200","-73.17688","-200","-200","-200","-200","-200","-200","-90.082886","-86.675415","-57.426807","-67.07615","-79.040764","-69.70064","-91.98476","-200","-200","-200","-200","-72.57198","-0.059855044","0.8559271","9.7084875","-0.683884","-0.02050471","-0.5521407","26.226006","-20.626999","-28.645"
"2022-06-30T06:41:14.782","-200","-73.25368","-89.47926","-80.77448","-200","-200","-200","-200","-89.87355","-86.40966","-57.609146","-200","-79.20781","-69.62907","-200","-200","-200","-200","-200","-72.44761","-0.25139117","2.3139958","9.753978","0.076032355","-0.057156622","0.03795509","19.299995","-19.5","-26.9"
"2022-06-30T06:41:15.891","-86.73135","-200","-200","-80.66751","-200","-93.233284","-200","-200","-200","-200","-200","-67.21138","-200","-69.50736","-200","-200","-200","-200","-200","-200","-0.985214","3.300407","9.178172","0.05343035","0.058907773","0.055670187","20.799995","-23.099998","-28.6"
