"Date","001","002","003","004","005","006","007","008","009","010","011","012","013","014","015","016","017","018","019","020","accer_x","accer_y","accer_z","gyro_x","gyro_y","gyro_z","magn_x","magn_y","magn_z"
"2022-06-30T05:08:27.803","-77.2694","-73.48115","-81.465065","-68.59441","-200","-83.41507","-80.491585","-81.32625","-84.79137","-66.31167","-200","-78.6537","-200","-74.560326","-200","-200","-200","-200","-89.75765","-200","-1.0486604","2.7521348","9.506178","0.021380285","-0.025208373","-0.016778428","-16.5","-1.300003","-41.2"
"2022-06-30T05:08:28.917","-77.61403","-200","-81.38843","-68.54695","-200","-200","-80.47491","-81.31471","-200","-200","-200","-78.70032","-200","-74.3925","-200","-200","-200","-200","-89.771774","-200","-0.8499416","2.622848","9.44752","0.021380285","-0.024597507","-0.040602174","-16.200005","-2.0","-41.1"
"2022-06-30T05:08:30.036","-77.75256","-200","-81.31529","-200","-200","-200","-200","-200","-84.4578","-66.27407","-75.98222","-78.77835","-200","-200","-88.6907","-200","-200","-200","-200","-71.4739","-1.009156","2.6252422","9.491813","-0.0018325942","-0.022154046","-0.045489095","-16.400002","-1.9000015","-40.9"
"2022-06-30T05:08:31.155","-200","-200","-200","-68.5015","-200","-200","-200","-200","-84.58893","-66.549706","-75.952576","-200","-54.274788","-74.26174","-200","-200","-200","-200","-200","-71.55014","-0.9636662","2.669535","9.287108","0.011606441","0.026715172","0.04491896","-16.0","-2.0","-40.6"
"2022-06-30T05:08:32.272","-200","-73.17322","-81.18505","-68.544975","-200","-200","-200","-200","-84.67612","-66.562325","-75.89445","-200","-200","-74.136536","-200","-200","-200","-200","-200","-71.5933","-0.37229836","2.360683","9.251195","0.004276058","-0.05514077","-0.23058125","-16.0","-2.300003","-40.7"
"2022-06-30T05:08:33.380","-78.071144","-200","-80.97116","-68.47202","-200","-83.63028","-80.35924","-200","-200","-200","-200","-200","-200","-74.132576","-200","-200","-200","-200","-89.451355","-200","-1.4413095","2.1859062","8.881291","0.4129449","-0.13760757","-0.6539109","-15.099998","-11.0","-38.0"
"2022-06-30T05:08:34.501","-78.28332","-200","-80.88387","-200","-200","-200","-80.11872","-200","-200","-200","-75.98569","-78.68587","-54.35291","-200","-200","-200","-200","-200","-200","-200","-0.9947908","2.6312277","8.274361","-0.22357668","0.0737518","-0.18354464","-10.900002","-20.0","-33.7"
"2022-06-30T05:08:35.611","-200","-73.081154","-200","-200","-200","-200","-80.050674","-200","-84.581474","-66.51898","-76.33425","-200","-54.484608","-200","-88.82699","-200","-200","-200","-200","-71.63463","-1.0007763","2.5486276","9.509769","-0.006108651","-0.022764912","-0.044267364","-10.300003","-20.400002","-33.3"
"2022-06-30T05:08:36.731","-200","-73.02149","-200","-68.60034","-200","-83.7385","-200","-200","-84.665215","-66.58712","-76.496666","-200","-200","-74.100105","-200","-94.6666","-200","-200","-89.21524","-71.587204","-0.8379706","2.5127146","9.508572","0.020158555","-0.02948443","-0.04121304","-10.5","-20.400002","-33.5"
"2022-06-30T05:08:37.861","-78.2144","-72.9642","-80.829216","-68.72367","-200","-83.87311","-80.207","-200","-84.676575","-66.62556","-200","-200","-200","-74.06893","-200","-94.599","-200","-200","-89.00101","-200","-1.0175357","2.6443958","9.446322","-0.04337143","-0.020932317","-0.06809111","-10.699997","-20.800003","-33.3"
"2022-06-30T05:08:38.962","-78.237785","-200","-80.80544","-68.78682","-200","-200","-200","-81.54619","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-0.91817635","2.6886885","9.485827","-0.029932396","-0.0026063584","-0.020443622","-10.699997","-21.099998","-32.9"
"2022-06-30T05:08:40.075","-200","-72.90914","-200","-200","-200","-200","-80.35601","-200","-200","-66.58173","-76.454254","-200","-54.58315","-200","-200","-200","-200","-200","-200","-71.57037","-0.80924016","2.6910827","9.363723","-0.0054977853","-0.0001628974","-0.068701975","-11.199997","-21.099998","-33.1"
"2022-06-30T05:08:41.192","-200","-72.91166","-200","-68.984924","-200","-200","-200","-200","-200","-66.59291","-76.52561","-200","-54.650192","-73.92684","-200","-200","-200","-200","-200","-71.55421","-0.82360536","2.7042508","9.487024","0.014049903","-0.027040968","-0.031439196","-10.300003","-21.599998","-33.1"
